-1.758845,-3.1691928,-3.5205906,-4.2189924,-4.0198211,-3.4944841,-2.4228806,-1.3232342,-1.1220475,-0.65882377,-0.22623063,-0.23243422,-0.25165857,-0.048921096,-0.084849593,-0.14361586,-0.18506292,-0.19602949,-0.18128384,-0.14522636,-0.020735167,0.037921165,-0.17199098,-0.26710355,-0.17818251,-0.14502644,-0.11157265,-0.27792765,-0.2647835,-0.20473657,-0.26602895,-0.20338666,-0.22732435,-0.26193165,-0.17350366,-0.26016176,-0.2777366,-0.2374167,-0.32089463,-0.14134252,-0.085825679,-0.032765392,-0.01418223,0.091416028,0.19320618,0.14854217,0.089818228,0.079747434,0.20020506,0.17252339,0.15461381,0.11740811,-0.051104148,0.062734029,0.20325908,0.19462973,0.066591787,0.008974516,0.023344533,0.056822025,0.012209506,-0.11986765,-0.021591044,0.071330345,-0.041167852,-0.17227134,-0.085831448,0.15402331,0.10874713,0.23484689,0.19778652,0.084523737,0.13345032,0.39405569,0.31242004,0.40679284,0.47843639,0.52081611,0.60464777,0.43459403,0.45020135,0.47043,0.54762634,0.56772616,0.66259025,0.59005601,0.45616852,0.53005807,0.37840343,0.33407514,0.4341153,0.37797875,0.48519132,0.59598827,0.79186501,0.8660849,0.86712828,1.082029,1.3988632,1.5705255,1.8871152,1.9957997,1.9670856,1.9516399,1.648445,1.4455866,1.3321123,1.0840939,0.82374609,0.49936427,0.17531333,-0.069137753,-0.27264152,-0.25370207,-0.31659371,-0.26098666,-0.30137924,-0.33396609,-0.35807272,-0.32547207,-0.3635476,-0.27524192,-0.13133358,-0.2104231,-0.21820072,-0.21641232,-0.10255647,0.10785284,0.48797485,1.4630997,1.9001333,1.5997153,1.398505,0.7164396,-0.056362929,-0.80705501,-1.2850823,-1.2818495,-0.85471348,-1.6562166
0.93497741,-1.0435168,-3.1019982,-4.451131,-4.3455596,-3.4799937,-2.3899025,-1.7416109,-1.6254883,-0.75270719,-0.24307688,-0.31055725,-0.23553201,-0.33588419,-0.23125643,-0.27959699,-0.33956941,-0.3723797,-0.41255384,-0.35657993,-0.34356267,-0.28786914,-0.44632492,-0.42503249,-0.4249205,-0.49426663,-0.50631703,-0.6501427,-0.64800132,-0.7071942,-0.733722,-0.78542131,-0.89463458,-0.81352541,-0.82911576,-0.86360686,-0.88492977,-0.95936203,-0.82981141,-0.83915393,-0.77167672,-0.57038205,-0.55608431,-0.4386087,-0.39937042,-0.22363895,-0.067742854,-0.054807229,-0.037385694,-0.034255753,0.098151619,-0.054867676,-0.011947149,-0.023128707,0.006939126,0.079205823,-0.066545531,0.10693133,0.057174442,0.059091921,0.020324549,0.10142852,0.079636112,0.044968818,0.18285975,0.20075312,0.20610041,0.3058214,0.32013127,0.37101001,0.38683096,0.43716696,0.54702055,0.54372733,0.61377495,0.64773398,0.65329118,0.60670091,0.52643558,0.55901687,0.55567112,0.59726577,0.57076209,0.46749486,0.463405,0.48188092,0.4321916,0.3945287,0.42438451,0.34441674,0.34812715,0.34017061,0.2433697,0.24172558,0.26877509,0.27342397,0.35643605,0.5058756,0.76462134,0.97118345,1.1690388,1.2241301,1.3859392,1.6259497,1.6044774,1.5923567,1.4497694,1.1537501,1.1479075,0.89389432,0.74646958,0.48746126,0.16630401,-0.13912373,-0.25846905,-0.22559898,-0.34019433,-0.30137349,-0.24156947,-0.24723517,-0.25467903,-0.38229896,-0.26247766,-0.19430573,-0.15807719,-0.17893679,-0.19701464,-0.14316202,0.045271096,0.48022549,1.2249208,1.4583934,1.9259841,2.3119601,2.3502469,1.7646373,0.9760859,0.72024509,0.97261687,-0.37018246
2.1501399,0.57146631,-2.3671794,-4.2624905,-4.0437859,-3.27177,-2.1770684,-1.4745954,-1.4036374,-0.5325769,-0.076257939,-0.23085072,-0.21243326,-0.15726614,-0.22262126,-0.25909893,-0.23780048,-0.26966113,-0.25936231,-0.30851942,-0.36532975,-0.42061032,-0.42491561,-0.45972011,-0.54485825,-0.56980638,-0.62267926,-0.73062405,-0.7331275,-0.9273022,-0.94819933,-1.077832,-1.1260715,-1.1289817,-1.241947,-1.2369752,-1.2415313,-1.2183101,-1.1807396,-1.1144575,-1.0577108,-0.90896798,-0.80028143,-0.65240429,-0.50215919,-0.40057319,-0.24328077,-0.20096669,-0.14252801,-0.13130201,-0.028363371,0.037400358,0.089661378,-0.02047707,0.052963218,0.081897959,0.052926613,0.1256037,0.088341972,0.14722968,0.17339614,0.19142872,0.21796502,0.17476835,0.19730674,0.34064333,0.42731068,0.35791852,0.31327547,0.4515445,0.45208467,0.44899156,0.46997265,0.51530118,0.52987945,0.46120082,0.54914,0.46451649,0.49286032,0.55666463,0.52757501,0.48863567,0.45246007,0.35783779,0.36037742,0.3379633,0.40695287,0.3785257,0.37855265,0.25509851,0.27250868,0.21407413,0.16094414,0.3205925,0.22567227,0.30603868,0.54867099,0.71464206,0.77477808,0.90648251,1.0380688,1.2829359,1.5811064,1.6752536,1.6819833,1.7348325,1.517608,1.3292395,1.1017654,0.82333326,0.57650291,0.25367072,-0.14506394,-0.22676649,-0.2955114,-0.27075525,-0.24260239,-0.3220983,-0.26379096,-0.30276596,-0.2913763,-0.23600199,-0.28330642,-0.30416898,-0.27581915,-0.38745957,-0.28115172,-0.28957131,-0.054009267,0.507432,0.82682555,0.61931011,0.95134975,1.3220971,1.5919611,1.6272168,1.8188235,2.3335053,2.3766355,0.49858791
1.3007236,-0.34205061,-2.80358,-4.6045097,-4.8078655,-3.8931767,-2.8498502,-1.7827199,-1.5457252,-0.94815267,-0.18317122,-0.16914439,-0.14401119,-0.079952165,-0.050881933,-0.070911727,-0.17962161,-0.13081606,-0.16109167,-0.18171502,-0.216384,-0.18904207,-0.22500636,-0.34455305,-0.34907661,-0.31742279,-0.43021962,-0.49287592,-0.50141289,-0.54768166,-0.55212294,-0.67496065,-0.67092708,-0.73420553,-0.76701742,-0.76719093,-0.71149322,-0.73576129,-0.68695645,-0.71154523,-0.58011812,-0.44158448,-0.40957104,-0.16775216,-0.24256405,-0.09347413,0.14941625,0.089922883,0.12460839,0.20432464,0.21677304,0.24369486,0.24016233,0.1726801,0.32072647,0.18988372,0.12830552,0.11583295,0.18445471,0.13868423,0.13313877,0.21115461,0.25596523,0.23118392,0.21380441,0.22020738,0.31430849,0.40491742,0.41412947,0.54554278,0.63426996,0.61231344,0.56706219,0.67535045,0.61894521,0.63497281,0.62382039,0.57534835,0.6593252,0.57852331,0.56231522,0.55726996,0.45956526,0.51612411,0.47264471,0.45813419,0.4185815,0.35346428,0.38256435,0.33846352,0.34032287,0.33379658,0.29064231,0.24360132,0.24355185,0.30995188,0.55022757,0.74487395,0.94283971,1.0111099,1.1352273,1.3713516,1.6559273,1.6195881,1.405892,1.461639,1.2309061,0.99520423,0.95462289,0.72301983,0.48000216,0.16516744,-0.11831669,-0.3316183,-0.38021909,-0.4635598,-0.52926865,-0.49420402,-0.54168545,-0.59087159,-0.54104454,-0.54082252,-0.52611372,-0.57242341,-0.53615426,-0.60811175,-0.65918015,-0.52685029,-0.29280343,0.29984717,0.92138701,1.0623545,1.4494637,1.9932879,2.0688954,1.3272992,0.66920306,0.57100672,0.5560748,-0.84877504
0.00904445,-0.46741842,-0.71823985,-1.0791552,-1.1137475,-1.0071567,-1.0945157,-1.2006472,-1.2169535,-1.2467148,-1.264776,-1.0504553,-0.63964982,-0.29450482,-0.031446195,0.11485913,0.064666226,0.0593342,0.22908289,0.36170095,0.39822461,0.43175315,0.46936923,0.47003035,0.41388275,0.36581626,0.359749,0.37469156,0.40364661,0.39603353,0.38131779,0.43941776,0.47122961,0.43976624,0.44724387,0.46209447,0.4522051,0.4541642,0.46826944,0.51012124,0.55582598,0.56418635,0.55051895,0.52439545,0.52383262,0.54179095,0.4958431,0.44851687,0.49245986,0.53192863,0.49422918,0.46867391,0.50189575,0.53818819,0.55908634,0.577544,0.57926337,0.5680147,0.56224816,0.5626046,0.54820208,0.52274316,0.54646823,0.57741393,0.54721992,0.54381568,0.57904559,0.57847507,0.58105403,0.59320629,0.60302254,0.63014726,0.6054111,0.531596,0.49547502,0.52040999,0.57793711,0.56949543,0.52190708,0.55666375,0.57009297,0.52139988,0.51890419,0.52414935,0.54761998,0.57822876,0.51005744,0.44636454,0.45708374,0.44666473,0.43158846,0.41984518,0.37146287,0.33511163,0.34454263,0.3638946,0.34889032,0.33594427,0.36879576,0.36720405,0.30271219,0.29321554,0.33561081,0.30208047,0.25152747,0.26808223,0.23127412,0.18350984,0.259584,0.30235839,0.25824261,0.25244691,0.22496972,0.15779109,0.14533011,0.15854464,0.16000942,0.18345326,0.19915008,0.13189958,0.001198301,-0.1018528,-0.15962199,-0.15075303,-0.023160518,0.11089355,0.059525009,-0.15721077,-0.41052737,-0.84340835,-1.5036884,-2.1399509,-2.8814819,-3.6248036,-4.1050727,-4.4142557,-3.9580747,-3.3316039,-3.230304,-1.438574
0.2088876,-0.80908301,-1.6204531,-2.5649035,-3.1201738,-3.2430977,-3.0893372,-2.6981212,-2.2254963,-1.6897923,-1.1222156,-0.80607703,-0.75579663,-0.68403745,-0.38115701,0.098654444,0.38822829,0.40953655,0.4231414,0.45900661,0.43099268,0.39939769,0.38936614,0.39402001,0.4666868,0.50864384,0.43764124,0.42317391,0.45852186,0.40702735,0.38251384,0.38823289,0.33546869,0.32041096,0.35774199,0.37686783,0.36115299,0.34412845,0.31128291,0.25832554,0.27026903,0.27178601,0.25427564,0.28382669,0.20881207,0.11772831,0.18161535,0.21393987,0.12807283,0.064568702,0.045446377,0.026481311,0.026904623,0.022211636,-0.017192742,-0.04563604,-0.086134708,-0.12856869,-0.13091978,-0.17978793,-0.16118429,-0.085443384,-0.14195673,-0.11500385,-0.057189234,-0.11265553,-0.1113029,-0.10941468,-0.088577303,-0.058558331,-0.018052637,0.11669105,0.15109167,0.1559226,0.21881648,0.25013419,0.32230498,0.37336112,0.45413143,0.55559265,0.6043513,0.67615481,0.60152557,0.56778712,0.70815612,0.67171375,0.60859663,0.68371352,0.76679872,0.78120003,0.71381947,0.74912681,0.80891725,0.77249102,0.73844504,0.70200793,0.74798324,0.80536312,0.79893221,0.8689538,0.90882397,0.87125487,0.84135237,0.86142637,0.92870146,0.92730242,0.95688543,0.97686473,0.91342518,0.97355115,0.99056163,0.88775402,0.84432026,0.76415608,0.65802602,0.58680672,0.51907944,0.54352304,0.58005605,0.45687447,0.34612863,0.31724951,0.17535103,0.066041781,0.18785036,0.31389251,0.16349955,-0.15660014,-0.51072868,-1.0766253,-1.7082486,-2.1590606,-2.6097173,-3.0562942,-3.2423622,-2.990523,-2.1848685,-1.0956937,-0.092284378,0.95049368
0.070285443,-1.6383635,-3.1395476,-4.3611408,-4.245554,-3.3462361,-2.3218555,-1.7722103,-1.5661964,-0.83713839,-0.42770539,-0.49417807,-0.4132889,-0.37690953,-0.39955213,-0.33656466,-0.3780096,-0.37474745,-0.51382731,-0.44171806,-0.45236617,-0.5685453,-0.58684002,-0.51767917,-0.54770373,-0.58155634,-0.65244137,-0.63853549,-0.76534761,-0.78963608,-0.80571459,-0.85883106,-0.84755299,-1.0071474,-0.97789013,-0.98967868,-0.93116941,-0.9800746,-0.90589557,-0.84497227,-0.79048005,-0.71739173,-0.58064695,-0.47877409,-0.4587887,-0.28557183,-0.2401218,-0.1563119,-0.13108516,-0.15804739,-0.12563437,-0.076975052,-0.019286084,-0.093607152,-0.030687948,0.016687396,-0.01778761,0.060727036,-0.007108176,0.009283741,-0.031623024,0.048508315,0.075798786,0.080206388,0.20205289,0.17925862,0.30538236,0.31920248,0.35837373,0.44559727,0.4489707,0.52431711,0.50480604,0.55185192,0.64692946,0.64102028,0.63364617,0.65263471,0.6416407,0.61759573,0.59865061,0.60043136,0.59483909,0.56350143,0.54113993,0.53390471,0.48856386,0.45498252,0.48206443,0.49520862,0.40909174,0.43185094,0.4178634,0.42223216,0.35599655,0.45385216,0.53912818,0.71332931,0.97979567,1.0551637,1.1452279,1.3311983,1.5074035,1.651349,1.5284319,1.5749698,1.3870168,1.2826068,1.1039624,0.83364398,0.74247702,0.44969405,0.22222009,0.009947467,-0.052973369,-0.017391188,-0.098118298,-0.054452986,-0.11662989,-0.093710759,-0.002784498,-0.05321275,-0.039028039,-0.063012754,-0.064365938,-0.079175987,-0.064053944,0.040192412,0.16173547,0.59792576,1.0165103,1.2453969,1.3891547,1.7351844,1.8452197,1.6579734,1.3455308,1.4516854,1.4963854,-0.08625015
-0.22259645,-2.3206169,-3.9606599,-4.4683241,-4.0036088,-3.181091,-2.0504499,-1.4682306,-1.2119111,-0.46617208,-0.18260349,-0.23636314,-0.1599336,-0.22507466,-0.21591512,-0.24117342,-0.2658846,-0.33041054,-0.35167447,-0.33434399,-0.36678275,-0.48912901,-0.44086613,-0.46618027,-0.55410848,-0.52807496,-0.5727051,-0.58273226,-0.63856094,-0.64550868,-0.68219794,-0.62000618,-0.73471523,-0.69172069,-0.72358626,-0.87485177,-0.76898656,-0.7314383,-0.69428389,-0.55802972,-0.5207962,-0.49553495,-0.41534001,-0.30448921,-0.27973608,-0.17151039,-0.14631139,-0.038222424,0.036569259,0.03632978,0.046175998,0.013752127,0.061657989,0.064146855,0.084912095,0.1321098,0.13798477,0.048368858,0.13518846,0.134246,0.20920412,0.24177485,0.2597045,0.26251774,0.31948762,0.35999037,0.37880337,0.46591229,0.46658619,0.56653563,0.62441826,0.58070663,0.63400096,0.61921748,0.70946628,0.61093103,0.6330075,0.57709829,0.57270014,0.60025513,0.48877367,0.54804468,0.52496042,0.50670267,0.48966551,0.44227689,0.44459105,0.44335207,0.33879382,0.3855527,0.37549726,0.38486273,0.31258823,0.38454888,0.37920653,0.50754611,0.71770787,0.92130422,1.0021349,1.2600741,1.5690028,1.6612943,1.9278401,1.8876449,1.7956371,1.6674587,1.6011019,1.3810241,1.1346011,0.86471801,0.47081796,0.12945191,-0.11064651,-0.21421794,-0.10304085,-0.078154445,-0.24245201,-0.16966358,-0.21915733,-0.17828712,-0.24542698,-0.25268324,-0.17044245,-0.15135461,-0.20233923,-0.12856741,-0.06104401,-0.059783821,0.31158462,0.88585528,1.0369674,1.056723,1.0003825,0.86666132,0.74502944,0.53764215,1.0206344,1.1080873,-0.062980605,-2.8584193
-0.49062509,-1.1746874,-1.8060494,-2.4685535,-2.5158219,-2.6699762,-2.5417815,-2.3538774,-2.249095,-1.8856805,-1.0736008,-0.62179464,-0.57996149,-0.38448501,-0.065226195,0.17740911,0.18200669,0.15675896,0.22269295,0.21887368,0.27738692,0.20668949,0.1952052,0.23903159,0.25893973,0.30143258,0.24175725,0.22167774,0.22001625,0.21922743,0.20174955,0.13656405,0.21557696,0.25260991,0.18754283,0.27299673,0.30964275,0.27620953,0.27818412,0.26834632,0.31180145,0.20538704,0.19552364,0.32331958,0.32968874,0.33425135,0.33364397,0.3687499,0.34397122,0.30480294,0.35837783,0.36770937,0.39817571,0.45419821,0.38733982,0.37621387,0.42572822,0.4236151,0.47308048,0.46925043,0.40610697,0.39129048,0.46904655,0.55152405,0.5324879,0.49948563,0.46606487,0.43410173,0.40436689,0.44954945,0.49753258,0.42270958,0.39710233,0.45559977,0.48362421,0.4828865,0.47734435,0.48837177,0.37100302,0.4028895,0.48231233,0.46046032,0.45584429,0.38147036,0.36962495,0.36905199,0.39977083,0.41151697,0.41531791,0.42785912,0.39615901,0.42405711,0.46525467,0.4436748,0.44298588,0.48681117,0.55300703,0.53509819,0.52935437,0.57150992,0.54147673,0.49495665,0.5041799,0.55496081,0.60360251,0.65318766,0.60679363,0.55429291,0.57344812,0.64697072,0.71264646,0.66032931,0.63144018,0.65312545,0.58332024,0.50575965,0.49736534,0.39383115,0.29887095,0.42169416,0.573085,0.59324345,0.54446162,0.45279931,0.3043741,0.10861657,0.080859005,0.37062314,0.52502121,0.30785197,-0.078158913,-0.68604199,-1.3420148,-1.9593694,-3.0239411,-3.8103466,-4.3389202,-3.5414306,-2.8441798,-1.4751549
0.15796474,-0.36784629,-0.65351802,-1.3323994,-1.8035691,-2.1078569,-2.3371397,-2.4345235,-2.3053669,-2.0701674,-1.7752592,-1.281635,-0.81775357,-0.51930319,-0.35344715,-0.29935705,-0.15489306,0.1269207,0.31013609,0.32154574,0.32426357,0.37983789,0.37173107,0.27268668,0.21998129,0.26190151,0.29969367,0.32530108,0.36590336,0.35842403,0.30347622,0.26870748,0.24028321,0.21321188,0.26126889,0.32426357,0.32530424,0.33779708,0.34835789,0.34472228,0.30347622,0.21224194,0.21662175,0.2428542,0.15415815,0.13717738,0.24037343,0.3142095,0.36770107,0.29071905,0.19953945,0.30408993,0.30852617,0.2372001,0.24506386,0.24111416,0.26212528,0.22954437,0.20542089,0.31176626,0.30347622,0.22857003,0.33613303,0.33641252,0.25804668,0.32426357,0.32950096,0.34517828,0.36549223,0.31416789,0.32426357,0.38798964,0.46173618,0.45817092,0.46070237,0.53213711,0.52368979,0.49351334,0.47926118,0.41398171,0.4489877,0.56453718,0.55986959,0.57195912,0.59078201,0.55292447,0.57395383,0.55279064,0.5879512,0.63411787,0.55292447,0.53166723,0.52060996,0.51940377,0.53012966,0.51134976,0.54679896,0.56071418,0.59871407,0.57643743,0.51134976,0.55331767,0.51488544,0.56289256,0.66806694,0.61528653,0.62529673,0.65200838,0.6769382,0.69298545,0.61528653,0.60459569,0.65518977,0.70284079,0.71312611,0.61528653,0.53396285,0.56600067,0.62602077,0.69856065,0.7192233,0.57944517,0.44120268,0.37559164,0.21570621,0.11639003,0.27607136,0.3883672,0.18432063,-0.22621682,-0.79825355,-1.5014947,-2.1865417,-3.0209635,-3.762354,-4.2489544,-3.9885271,-2.8799366,-2.4264313,-0.89742506
